資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20260731,1325,13,1,667824,0.78
20260731,1325,14,1,940296,1.1
20260731,1325,15,5,38249194,44.85
20260731,1325,16,36176,85281198,100.0
20260731,1326,1,53677,11121816,0.18
20260731,1326,2,97632,207333446,3.53
20260731,1326,3,18415,141780931,2.41
20260731,1326,4,6459,80905996,1.38
20260731,1326,5,3685,67177491,1.14
20260731,1326,6,3388,85447129,1.45
20260731,1326,7,1648,58631148,1.0
20260731,1326,8,1038,48064511,0.82
20260731,1326,9,1756,123813913,2.11
20260731,1326,10,805,113180064,1.93
20260731,1326,11,387,107466878,1.83
20260731,1326,12,119,57452047,0.98
20260731,1326,13,68,47249819,0.8
20260731,1326,14,45,40849927,0.69
20260731,1326,15,273,4670711175,79.68
20260731,1326,16,189395,5861186291,100.0
20260731,1337,1,38014,1894318,0.7
20260731,1337,2,9193,20269814,7.53
20260731,1337,3,2344,17105203,6.35
20260731,1337,4,964,11763333,4.37
20260731,1337,5,521,9270662,3.44
20260731,1337,6,502,12269473,4.56
20260731,1337,7,243,8357684,3.1
20260731,1337,8,173,7931261,2.94
20260731,1337,9,303,21461881,7.97
20260731,1337,10,120,16214360,6.02
20260731,1337,11,51,13922225,5.17
20260731,1337,12,23,11061776,4.11
20260731,1337,13,7,4578602,1.7
20260731,1337,14,8,7084273,2.63
20260731,1337,15,19,105769864,39.32
20260731,1337,16,52485,268954729,100.0
20260731,1338,1,49677,209123,0.24
20260731,1338,2,4560,9632006,11.48
20260731,1338,3,768,6069487,7.23
20260731,1338,4,241,3097294,3.69
20260731,1338,5,166,3075366,3.66
20260731,1338,6,160,4101056,4.89
20260731,1338,7,79,2776160,3.31
20260731,1338,8,45,2092704,2.49
20260731,1338,9,81,5759449,6.86
20260731,1338,10,34,4806272,5.73
20260731,1338,11,23,6384230,7.61
20260731,1338,12,4,1856101,2.21
20260731,1338,13,4,2804017,3.34
20260731,1338,14,3,2841000,3.38
20260731,1338,15,12,28335735,33.79
20260731,1338,16,55857,83840000,100.0
20260731,1339,1,3858,583796,0.78
20260731,1339,2,2839,5379601,7.25
20260731,1339,3,291,2289489,3.08
20260731,1339,4,97,1274156,1.71
20260731,1339,5,62,1122773,1.51
20260731,1339,6,44,1109923,1.49
20260731,1339,7,26,925000,1.24
20260731,1339,8,12,567000,0.76
20260731,1339,9,31,2205917,2.97
20260731,1339,10,15,1925589,2.59
20260731,1339,11,4,989588,1.33
20260731,1339,12,1,435000,0.58
20260731,1339,13,1,684000,0.92
20260731,1339,14,1,889940,1.2
20260731,1339,15,13,53742103,72.5
20260731,1339,16,7295,74123875,100.0
20260731,1340,1,51053,1794961,1.17
20260731,1340,2,6963,15853938,10.36
20260731,1340,3,1743,12753968,8.34
20260731,1340,4,711,8772827,5.73
20260731,1340,5,372,6605623,4.31
20260731,1340,6,368,9050838,5.91
20260731,1340,7,159,5435225,3.55
20260731,1340,8,109,4958389,3.24
20260731,1340,9,215,14643726,9.57
20260731,1340,10,78,11083327,7.24
20260731,1340,11,34,9179201,6.0
20260731,1340,12,12,5632939,3.68
20260731,1340,13,2,1419386,0.92
20260731,1340,14,3,2680000,1.75
20260731,1340,15,7,43058507,28.15
20260731,1340,16,61829,152922855,100.0
20260731,1341,1,9129,34461,0.06
20260731,1341,2,442,877278,1.65
20260731,1341,3,69,496588,0.93
20260731,1341,4,34,421476,0.79
20260731,1341,5,20,362074,0.68
20260731,1341,6,21,504614,0.95
20260731,1341,7,13,434929,0.82
20260731,1341,8,9,389694,0.73
20260731,1341,9,16,1074303,2.03
20260731,1341,10,7,963869,1.82
20260731,1341,11,11,3048636,5.76
20260731,1341,12,5,2443069,4.62
20260731,1341,13,1,659286,1.24
20260731,1341,14,1,988930,1.87
20260731,1341,15,9,40151427,75.97
20260731,1341,16,9787,52850634,100.0
20260731,1342,1,2904,458194,0.58
20260731,1342,2,4650,8657960,11.09
20260731,1342,3,510,3788100,4.85
20260731,1342,4,182,2219547,2.84
20260731,1342,5,105,1915089,2.45
20260731,1342,6,78,1917568,2.45
20260731,1342,7,31,1083255,1.38
20260731,1342,8,25,1162004,1.48
20260731,1342,9,49,3655320,4.68
20260731,1342,10,21,2978727,3.81
20260731,1342,11,15,3853703,4.94
20260731,1342,12,3,1550476,1.98
20260731,1342,13,4,2675354,3.42
20260731,1342,14,1,837672,1.07
20260731,1342,15,6,41247933,52.88
20260731,1342,16,8584,78000902,100.0
20260731,1402,1,31457,6612735,0.12
20260731,1402,2,38251,86526916,1.61
20260731,1402,3,9068,70077437,1.3
20260731,1402,4,3469,43769575,0.81
20260731,1402,5,2046,37382049,0.69
20260731,1402,6,1813,45902473,0.85
20260731,1402,7,923,32848378,0.61
20260731,1402,8,618,28676899,0.53
20260731,1402,9,1205,87897456,1.64
20260731,1402,10,569,81422813,1.52
20260731,1402,11,274,78938472,1.47
20260731,1402,12,90,44691062,0.83
20260731,1402,13,41,28805801,0.53
20260731,1402,14,37,33579256,0.62
20260731,1402,15,253,4645743905,86.78
20260731,1402,16,90114,5352875227,100.0
20260731,1409,1,68939,8065495,0.49
20260731,1409,2,61377,131955881,8.15
20260731,1409,3,11085,88333348,5.45
20260731,1409,4,3459,43708070,2.7
20260731,1409,5,2281,42769789,2.64
20260731,1409,6,1898,48738021,3.01
20260731,1409,7,794,28586439,1.76
20260731,1409,8,542,25524601,1.57
20260731,1409,9,944,68533847,4.23
20260731,1409,10,429,60868699,3.76
20260731,1409,11,167,45460194,2.8
20260731,1409,12,53,26596701,1.64
20260731,1409,13,22,15171713,0.93
20260731,1409,14,14,12893860,0.79
20260731,1409,15,125,971202628,60.0
20260731,1409,16,152129,1618409286,100.0
20260731,1410,1,5470,575434,0.92
20260731,1410,2,860,1810326,2.91
20260731,1410,3,126,930988,1.5
20260731,1410,4,39,486282,0.78
20260731,1410,5,34,604632,0.97
20260731,1410,6,29,718050,1.15
20260731,1410,7,16,557600,0.89
20260731,1410,8,8,350233,0.56
20260731,1410,9,34,2459527,3.96
20260731,1410,10,10,1486600,2.39
20260731,1410,11,16,4771834,7.69
20260731,1410,12,4,1760000,2.83
20260731,1410,13,2,1421000,2.29
20260731,1410,14,2,1801361,2.9
20260731,1410,15,11,42266133,68.17
20260731,1410,16,6661,62000000,100.0
20260731,1413,1,5859,1266501,0.95
20260731,1413,2,1879,3938625,2.98
20260731,1413,3,322,2543730,1.92
20260731,1413,4,116,1477072,1.11
20260731,1413,5,67,1248293,0.94
20260731,1413,6,69,1786464,1.35
20260731,1413,7,35,1246138,0.94
20260731,1413,8,23,1090851,0.82
20260731,1413,9,80,5633111,4.26
20260731,1413,10,37,5251174,3.97
20260731,1413,11,22,6386703,4.83
20260731,1413,12,6,2859309,2.16
20260731,1413,13,3,1900041,1.43
20260731,1413,14,4,3862963,2.92
20260731,1413,15,13,91621479,69.35
20260731,1413,16,8535,132112454,100.0
20260731,1414,1,23697,1864573,0.94
20260731,1414,2,2262,4846021,2.44
20260731,1414,3,377,2770583,1.39
20260731,1414,4,98,1197512,0.6
20260731,1414,5,74,1287107,0.65
20260731,1414,6,51,1253726,0.63
20260731,1414,7,29,994401,0.5
20260731,1414,8,13,586800,0.29
20260731,1414,9,38,2492676,1.25
20260731,1414,10,20,2800918,1.41
20260731,1414,11,12,3456377,1.74
20260731,1414,12,6,2897200,1.46
20260731,1414,13,3,2102000,1.06
20260731,1414,14,5,4559462,2.3
20260731,1414,15,22,164890644,83.27
20260731,1414,16,26707,198000000,100.0
20260731,1416,1,36158,3565821,1.92
20260731,1416,2,7242,15058531,8.12
20260731,1416,3,1149,8695039,4.69
20260731,1416,4,336,4196138,2.26
20260731,1416,5,224,4133856,2.23
20260731,1416,6,214,5453264,2.94
20260731,1416,7,112,4035010,2.17
20260731,1416,8,83,3811692,2.05
20260731,1416,9,156,11774164,6.35
20260731,1416,10,77,10799191,5.82
20260731,1416,11,45,12980258,7.0
20260731,1416,12,9,4649631,2.5
20260731,1416,13,5,3306123,1.78
20260731,1416,14,3,2700900,1.45
20260731,1416,15,21,90182550,48.65
20260731,1416,16,45834,185342168,100.0
20260731,1417,1,44831,3731230,1.96
20260731,1417,2,8397,18258305,9.61
20260731,1417,3,1227,9506944,5.0
20260731,1417,4,360,4580202,2.41
20260731,1417,5,220,4097983,2.15
20260731,1417,6,163,4185024,2.2
20260731,1417,7,83,2922791,1.53
20260731,1417,8,69,3200922,1.68
20260731,1417,9,114,8392881,4.41
20260731,1417,10,65,9213847,4.85
20260731,1417,11,39,10964384,5.77
20260731,1417,12,19,9436829,4.96
20260731,1417,13,6,4150117,2.18
20260731,1417,14,6,5706255,3.0
20260731,1417,15,20,91594126,48.22
20260731,1417,16,55619,189941840,100.0
20260731,1418,1,29527,634247,1.11
20260731,1418,2,733,1460515,2.56
20260731,1418,3,133,1008212,1.77
20260731,1418,4,56,698886,1.22
20260731,1418,5,36,660471,1.16
20260731,1418,6,27,666352,1.17
20260731,1418,7,19,683067,1.2
20260731,1418,8,16,736463,1.29
20260731,1418,9,40,2681456,4.71
20260731,1418,10,21,2754567,4.84
20260731,1418,11,16,4208155,7.4
20260731,1418,12,8,4084363,7.18
20260731,1418,13,2,1247500,2.19
20260731,1418,14,2,1801060,3.16
20260731,1418,15,7,33508995,58.95
20260731,1418,16,30643,56834309,100.0
20260731,1419,1,14206,543797,0.18
20260731,1419,2,1973,3730313,1.24
20260731,1419,3,305,2168470,0.72
20260731,1419,4,116,1403255,0.46
20260731,1419,5,59,1059584,0.35
20260731,1419,6,66,1632132,0.54
20260731,1419,7,28,947954,0.31
20260731,1419,8,13,585460,0.19
20260731,1419,9,55,4125548,1.37
20260731,1419,10,34,5120455,1.7
20260731,1419,11,22,6340956,2.11
20260731,1419,12,9,4264298,1.42
20260731,1419,13,8,5467665,1.82
20260731,1419,14,7,5997102,1.99
20260731,1419,15,48,256654291,85.53
20260731,1419,16,16949,300041280,100.0
20260731,1423,1,16561,933399,0.93
20260731,1423,2,1170,2335757,2.34
20260731,1423,3,233,1622367,1.62
20260731,1423,4,69,853370,0.85
20260731,1423,5,35,609049,0.61
20260731,1423,6,38,940280,0.94
20260731,1423,7,27,920025,0.92
20260731,1423,8,18,828724,0.83
20260731,1423,9,24,1759385,1.76
20260731,1423,10,17,2239008,2.24
20260731,1423,11,12,3504374,3.51
20260731,1423,12,6,2932410,2.94
20260731,1423,13,7,4938020,4.95
20260731,1423,14,1,936000,0.93
20260731,1423,15,15,74295832,74.55
20260731,1423,16,18233,99648000,100.0
20260731,1432,1,237436,2464857,2.28
20260731,1432,2,17243,24274842,22.47
20260731,1432,3,717,5634608,5.21
20260731,1432,4,191,2352105,2.17
20260731,1432,5,94,1724545,1.59
20260731,1432,6,92,2300279,2.12
20260731,1432,7,39,1370540,1.26
20260731,1432,8,26,1183938,1.09
20260731,1432,9,43,3139965,2.9
20260731,1432,10,12,1795357,1.66
20260731,1432,11,8,2444423,2.26
20260731,1432,12,2,998831,0.92
20260731,1432,13,1,616000,0.57
20260731,1432,14,0,0,0.0
20260731,1432,15,13,57699710,53.42
20260731,1432,16,255917,108000000,100.0
20260731,1434,1,18167,4145849,0.24
20260731,1434,2,30850,70781649,4.2
20260731,1434,3,7250,57550839,3.41
20260731,1434,4,2660,33997969,2.01
20260731,1434,5,1806,33323833,1.97
20260731,1434,6,1595,40804438,2.42
20260731,1434,7,803,28960241,1.71
20260731,1434,8,505,23493265,1.39
20260731,1434,9,943,68093608,4.04
20260731,1434,10,422,60551898,3.59
20260731,1434,11,181,50268061,2.98
20260731,1434,12,58,28488854,1.69
20260731,1434,13,22,15273486,0.9
20260731,1434,14,12,10935807,0.64
20260731,1434,15,73,1157994840,68.73
20260731,1434,16,65347,1684664637,100.0
20260731,1435,1,31997,510368,0.36
20260731,1435,2,1021,1928630,1.37
20260731,1435,3,89,705972,0.5
20260731,1435,4,27,337049,0.24
20260731,1435,5,21,399705,0.28
20260731,1435,6,9,231848,0.16
20260731,1435,7,3,111000,0.07
20260731,1435,8,2,95000,0.06
20260731,1435,9,19,1463339,1.04
20260731,1435,10,6,816000,0.58
20260731,1435,11,2,555000,0.39
20260731,1435,12,4,1849000,1.32
20260731,1435,13,1,700000,0.5
20260731,1435,14,0,0,0.0
20260731,1435,15,19,130077169,93.05
20260731,1435,16,33220,139780080,100.0
20260731,1436,1,7571,1619031,0.83
20260731,1436,2,5440,11437963,5.89
20260731,1436,3,820,5889402,3.03
20260731,1436,4,281,3513577,1.8
20260731,1436,5,143,2548088,1.31
20260731,1436,6,147,3583039,1.84
20260731,1436,7,76,2664470,1.37
20260731,1436,8,29,1318648,0.67
20260731,1436,9,71,4980024,2.56
20260731,1436,10,35,4900658,2.52
20260731,1436,11,14,3734557,1.92
20260731,1436,12,6,2889085,1.48
20260731,1436,13,4,2846862,1.46
20260731,1436,14,1,893384,0.46
20260731,1436,15,28,141333007,72.79
20260731,1436,16,14666,194151795,100.0
20260731,1437,1,4617,634829,0.31
20260731,1437,2,2745,5613103,2.78
20260731,1437,3,502,3550433,1.75
20260731,1437,4,222,2687797,1.33
20260731,1437,5,99,1747587,0.86
20260731,1437,6,107,2598972,1.28
20260731,1437,7,66,2335976,1.15
20260731,1437,8,39,1796731,0.89
20260731,1437,9,69,4766758,2.36
20260731,1437,10,62,8193848,4.05
20260731,1437,11,27,7467335,3.69
20260731,1437,12,18,8382150,4.15
20260731,1437,13,13,9007063,4.46
20260731,1437,14,10,9429937,4.67
20260731,1437,15,35,133658765,66.2
20260731,1437,16,8631,201871284,100.0
20260731,1438,1,2798,584567,0.52
20260731,1438,2,1736,3336584,3.0
20260731,1438,3,210,1593929,1.43
20260731,1438,4,80,1029048,0.92
20260731,1438,5,37,651852,0.58
20260731,1438,6,53,1365959,1.22
20260731,1438,7,23,809653,0.72
20260731,1438,8,22,1007590,0.9
20260731,1438,9,35,2544517,2.28
20260731,1438,10,20,2814911,2.53
20260731,1438,11,11,2978825,2.67
20260731,1438,12,6,3118511,2.8
20260731,1438,13,2,1444651,1.29
20260731,1438,14,3,2881972,2.59
20260731,1438,15,18,85043190,76.47
20260731,1438,16,5054,111205759,100.0
20260731,1439,1,2537,257671,0.28
20260731,1439,2,1486,2825825,3.07
20260731,1439,3,187,1501422,1.63
20260731,1439,4,49,632291,0.68
20260731,1439,5,29,524669,0.57
20260731,1439,6,27,702200,0.76
20260731,1439,7,14,504425,0.54
20260731,1439,8,15,667055,0.72
20260731,1439,9,27,1970399,2.14
20260731,1439,10,14,2027001,2.2
20260731,1439,11,8,2351547,2.55
20260731,1439,12,7,3658000,3.97
20260731,1439,13,3,2016000,2.19
20260731,1439,14,4,3657430,3.97
20260731,1439,15,17,68704065,74.67
20260731,1439,16,4424,92000000,100.0
20260731,1440,1,52157,3436352,0.2
20260731,1440,2,31085,68227104,4.11
20260731,1440,3,5726,45143566,2.72
20260731,1440,4,1751,21956311,1.32
20260731,1440,5,1213,22601612,1.36
20260731,1440,6,1055,27152222,1.63
20260731,1440,7,459,16525615,0.99
20260731,1440,8,339,15830483,0.95
20260731,1440,9,666,48962318,2.95
20260731,1440,10,345,48935806,2.95
20260731,1440,11,173,49526016,2.98
20260731,1440,12,63,30902520,1.86
20260731,1440,13,35,24330615,1.46
20260731,1440,14,29,25595453,1.54
20260731,1440,15,142,1207689864,72.89
20260731,1440,16,95238,1656815857,100.0
20260731,1441,1,10114,2415346,3.36
20260731,1441,2,3739,7556026,10.53
20260731,1441,3,613,4253541,5.92
20260731,1441,4,155,1887533,2.63
20260731,1441,5,69,1219093,1.69
20260731,1441,6,60,1471517,2.05
20260731,1441,7,14,502113,0.69
20260731,1441,8,13,570225,0.79
20260731,1441,9,24,1689517,2.35
20260731,1441,10,16,2177234,3.03
20260731,1441,11,5,1347593,1.87
20260731,1441,12,5,2324127,3.23
20260731,1441,13,1,638452,0.88
20260731,1441,14,2,1823881,2.54
20260731,1441,15,7,41868189,58.35
20260731,1441,16,14837,71744387,100.0
20260731,1442,1,4038,739874,0.2
20260731,1442,2,3334,7051347,1.92
20260731,1442,3,554,4293149,1.17
20260731,1442,4,173,2224769,0.6
20260731,1442,5,119,2193046,0.59
20260731,1442,6,100,2535256,0.69
20260731,1442,7,58,2037980,0.55
20260731,1442,8,42,1955941,0.53
20260731,1442,9,69,5242251,1.43
20260731,1442,10,55,7808239,2.13
20260731,1442,11,42,11368433,3.1
20260731,1442,12,19,9585468,2.61
20260731,1442,13,11,8010998,2.18
20260731,1442,14,15,13172308,3.59
20260731,1442,15,63,287992299,78.64
20260731,1442,16,8692,366211358,100.0
20260731,1443,1,14433,848021,0.62
20260731,1443,2,939,1970256,1.45
20260731,1443,3,132,967665,0.71
20260731,1443,4,66,834260,0.61
20260731,1443,5,19,341368,0.25
20260731,1443,6,35,883229,0.65
20260731,1443,7,18,614118,0.45
20260731,1443,8,12,568959,0.42
20260731,1443,9,30,1944419,1.43
20260731,1443,10,18,2585180,1.91
20260731,1443,11,8,2087662,1.54
20260731,1443,12,12,5930646,4.38
20260731,1443,13,1,699000,0.51
20260731,1443,14,6,5301619,3.91
20260731,1443,15,21,109766609,81.1
20260731,1443,16,15750,135343011,100.0
20260731,1444,1,20918,4449134,0.44
20260731,1444,2,26389,56705155,5.69
20260731,1444,3,6675,46987042,4.71
20260731,1444,4,3167,36875324,3.7
20260731,1444,5,1222,21780134,2.18
20260731,1444,6,1404,33432818,3.35
20260731,1444,7,638,21798782,2.18
20260731,1444,8,365,16353649,1.64
20260731,1444,9,689,47410833,4.76
20260731,1444,10,306,41506176,4.16
20260731,1444,11,116,31765275,3.19
20260731,1444,12,32,15719741,1.57
20260731,1444,13,18,12277494,1.23
20260731,1444,14,13,11707525,1.17
20260731,1444,15,72,596825977,59.94
20260731,1444,16,62024,995595059,100.0
20260731,1445,1,8232,564364,0.43
20260731,1445,2,2533,5504262,4.21
20260731,1445,3,505,3945134,3.01
20260731,1445,4,160,1992797,1.52
20260731,1445,5,109,2012522,1.54
20260731,1445,6,110,2843655,2.17
20260731,1445,7,46,1607473,1.23
20260731,1445,8,39,1804171,1.38
20260731,1445,9,56,3776766,2.89
20260731,1445,10,51,7043544,5.39
20260731,1445,11,34,10191931,7.79
20260731,1445,12,10,5054864,3.86
20260731,1445,13,6,4287000,3.28
20260731,1445,14,1,1000000,0.76
20260731,1445,15,21,79037551,60.48
20260731,1445,16,11913,130666034,100.0
20260731,1446,1,3745,645065,0.46
20260731,1446,2,2844,6490586,4.71
20260731,1446,3,633,5125392,3.72
20260731,1446,4,233,2991808,2.17
20260731,1446,5,143,2667546,1.93
20260731,1446,6,141,3566480,2.58
20260731,1446,7,66,2325994,1.68
20260731,1446,8,55,2557130,1.85
20260731,1446,9,94,6973510,5.06
20260731,1446,10,56,7967724,5.78
20260731,1446,11,23,6106037,4.43
20260731,1446,12,6,2982000,2.16
20260731,1446,13,2,1234000,0.89
20260731,1446,14,1,881000,0.63
20260731,1446,15,19,85195241,61.86
20260731,1446,16,8061,137709513,100.0
20260731,1447,1,10710,2776535,0.3
20260731,1447,2,23977,53096198,5.83
20260731,1447,3,4817,39409711,4.33
20260731,1447,4,1407,17973449,1.97
20260731,1447,5,1037,19429442,2.13
20260731,1447,6,820,21269834,2.33
20260731,1447,7,351,12644441,1.38
20260731,1447,8,291,13671536,1.5
20260731,1447,9,459,34159942,3.75
20260731,1447,10,216,31177215,3.42
20260731,1447,11,99,27185758,2.98
20260731,1447,12,32,16128354,1.77
20260731,1447,13,16,11445933,1.25
20260731,1447,14,11,9743314,1.07
20260731,1447,15,67,599959580,65.92
20260731,1447,16,44310,910071242,100.0
20260731,1449,1,33454,1390224,1.09
20260731,1449,2,9408,18925235,14.88
20260731,1449,3,1432,10606333,8.34
20260731,1449,4,529,6448970,5.07
20260731,1449,5,287,5231939,4.11
20260731,1449,6,230,5610707,4.41
20260731,1449,7,115,4044979,3.18
20260731,1449,8,56,2559798,2.01
20260731,1449,9,134,9589948,7.54
20260731,1449,10,56,7510430,5.9
20260731,1449,11,24,6460912,5.08
20260731,1449,12,4,2036170,1.6
20260731,1449,13,7,4799087,3.77
20260731,1449,14,1,890000,0.7
20260731,1449,15,15,41009840,32.26
20260731,1449,16,45752,127114572,100.0
20260731,1451,1,9143,2474807,1.24
20260731,1451,2,5642,12002156,6.06
20260731,1451,3,941,7200410,3.63
20260731,1451,4,299,3809382,1.92
20260731,1451,5,194,3529898,1.78
20260731,1451,6,173,4389204,2.21
20260731,1451,7,86,3049369,1.54
20260731,1451,8,71,3317623,1.67
20260731,1451,9,157,11568903,5.84
20260731,1451,10,74,10699829,5.4
20260731,1451,11,36,9595170,4.84
20260731,1451,12,18,8379116,4.23
20260731,1451,13,5,3366656,1.7
20260731,1451,14,3,2490000,1.25
20260731,1451,15,15,112127477,56.63
20260731,1451,16,16857,198000000,100.0
20260731,1452,1,39694,649711,0.48
20260731,1452,2,5225,11356158,8.56
20260731,1452,3,1050,8310260,6.26
20260731,1452,4,322,4132006,3.11
20260731,1452,5,229,4267490,3.21
20260731,1452,6,181,4664298,3.51
20260731,1452,7,107,3818090,2.87
20260731,1452,8,42,1962942,1.47
20260731,1452,9,137,9800704,7.38
20260731,1452,10,58,8479397,6.39
20260731,1452,11,36,10249766,7.72
20260731,1452,12,7,3334262,2.51
20260731,1452,13,9,6107302,4.6
20260731,1452,14,6,5173637,3.9
20260731,1452,15,18,50335377,37.94
20260731,1452,16,47121,132641400,100.0
20260731,1453,1,8918,1863405,1.64
20260731,1453,2,4166,8232144,7.26
20260731,1453,3,586,3979105,3.51
20260731,1453,4,209,2419976,2.13
20260731,1453,5,54,919714,0.81
20260731,1453,6,79,1857392,1.64
20260731,1453,7,39,1336746,1.18
20260731,1453,8,15,678474,0.59
20260731,1453,9,33,2233160,1.97
20260731,1453,10,16,2172131,1.91
20260731,1453,11,7,1860369,1.64
20260731,1453,12,3,1453696,1.28
20260731,1453,13,1,766011,0.67
20260731,1453,14,0,0,0.0
20260731,1453,15,14,83470725,73.7
20260731,1453,16,14140,113243048,100.0
20260731,1454,1,10826,1235393,0.95
20260731,1454,2,2373,4848304,3.73
20260731,1454,3,307,2314948,1.78
20260731,1454,4,85,1052973,0.81
20260731,1454,5,51,925474,0.71
20260731,1454,6,41,1013535,0.78
20260731,1454,7,19,670051,0.51
20260731,1454,8,12,534258,0.41
20260731,1454,9,40,2956544,2.27
20260731,1454,10,24,3702977,2.85
20260731,1454,11,15,4461027,3.43
20260731,1454,12,3,1540154,1.18
20260731,1454,13,3,2075556,1.59
20260731,1454,14,2,1835379,1.41
20260731,1454,15,27,100667275,77.53
20260731,1454,16,13828,129833848,100.0
20260731,1455,1,13313,2655745,0.49
20260731,1455,2,15669,34912590,6.56
20260731,1455,3,3174,25334782,4.76
20260731,1455,4,874,11088785,2.08
20260731,1455,5,660,12447054,2.34
20260731,1455,6,566,14678600,2.76
20260731,1455,7,254,9213932,1.73
20260731,1455,8,191,9076455,1.7
20260731,1455,9,311,21955632,4.12
20260731,1455,10,132,18931536,3.56
20260731,1455,11,57,15078814,2.83
20260731,1455,12,25,11902791,2.23
20260731,1455,13,4,2776927,0.52
20260731,1455,14,9,8223776,1.54
20260731,1455,15,41,333410961,62.7
20260731,1455,16,35280,531688380,100.0
20260731,1456,1,3385,384685,0.41
20260731,1456,2,887,1802065,1.92
20260731,1456,3,121,950993,1.01
20260731,1456,4,37,475721,0.5
